Wholesaler States,Wholesalers,Wholesaler ID,PDCNs,PDCN Code,Current On Hand in Units,Daily Rate of Sales,Days on Hand
TN,"VOLUNTEER DISTRIBUTING CO INC, TN",54149,WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,17,0.15,113.333333
TN,"VOLUNTEER DISTRIBUTING CO INC, TN",54149,WW PERNICIOUS 8 % 1/6 BARREL SV,1016970,5,0.083333,60
TN,"VOLUNTEER DISTRIBUTING CO INC, TN",54149,WW SMASHVILLE 6 % 24/16 AL CAN,108G16S,2,0.033333,60
TN,"CARDIN DISTRIBUTING CO INC, TN","=""04173""",WW PERNICIOUS 8 % 24/16 AL CAN,101616S,13,0.133333,97.5
TN,"CARDIN DISTRIBUTING CO INC, TN","=""04173""",WW PERNICIOUS 8 % 1/6 BARREL SV,1016970,6,0,360
TN,"CARDIN DISTRIBUTING CO INC, TN","=""04173""",WW APPALACHIA 8 % 24/12 AL CAN 4/6 TRAY,101K4Z6,2,0,120
TN,"CARDIN DISTRIBUTING CO INC, TN","=""04173""",WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,0,0.116667,0
TN,"CARDIN DISTRIBUTING CO INC, TN","=""04173""",WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,-1,0,-60
TN,"L & H DISTRIBUTING CO INC, TN","=""04193""",WW PERNICIOUS 8 % 24/16 AL CAN,101616S,4,0.05,80
TN,"L & H DISTRIBUTING CO INC, TN","=""04193""",WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY XBR,10JW46W,4,0.05,80
TN,"L & H DISTRIBUTING CO INC, TN","=""04193""",WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,4,0.65,6.153846
TN,"L & H DISTRIBUTING CO INC, TN","=""04193""",WW SMASHVILLE 6 % 24/16 AL CAN,108G16S,3,0.05,60
TN,"L & H DISTRIBUTING CO INC, TN","=""04193""",WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,0,0.333333,0
TN,"L & H DISTRIBUTING CO INC, TN","=""04193""",WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,0,0.166667,0
TN,"L & H DISTRIBUTING CO INC, TN","=""04193""",WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,0,0.933333,0
TN,"TARVER DISTRIBUTING CO INC, TN",64115,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,7,0.466667,15
TN,"TARVER DISTRIBUTING CO INC, TN",64115,WW BURST SERIES 5 % 1/6 BARREL SV,10JW970,2,0.016667,120
TN,"TARVER DISTRIBUTING CO INC, TN",64115,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,2,0.416667,4.8
TN,"TARVER DISTRIBUTING CO INC, TN",64115,WW PERNICIOUS 8 % 1/6 BARREL SV,1016970,1,0.016667,60
TN,"TARVER DISTRIBUTING CO INC, TN",64115,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,0,0.266667,0
TN,"TARVER DISTRIBUTING CO INC, TN",64115,WW PERNICIOUS 8 % 24/16 AL CAN,101616S,0,0.3,0
TN,"CLARK DISTRIBUTING CO INC, TN",54121,WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,5,0.133333,37.5
TN,"CLARK DISTRIBUTING CO INC, TN",54121,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,3,0,180
TN,"CLARK DISTRIBUTING CO INC, TN",54121,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,2,0,120
PA,"PENN BEER SALES & SERVICE, PA",23762,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,193,6.566667,29.390863
PA,"PENN BEER SALES & SERVICE, PA",23762,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,141,2.516667,56.02649
PA,"PENN BEER SALES & SERVICE, PA",23762,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY XBR,10JW46W,62,3.166667,19.578947
PA,"PENN BEER SALES & SERVICE, PA",23762,WW BURST SERIES 5 % 1/2 BARREL SV,10JW940,3,0.016667,180
PA,"PENN BEER SALES & SERVICE, PA",23762,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,0,1.366667,0
PA,"PENN BEER SALES & SERVICE, PA",23762,WW PERNICIOUS 8 % 1/6 BARREL SV,1016970,0,0.1,0
PA,"PENN BEER SALES & SERVICE, PA",23762,WW PERNICIOUS 8 % 1/2 BARREL SV,1016940,0,0.283333,0
PA,"FUHRER EAGLE SALES AND SERVICE, PA",33768,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,206,6.65,30.977444
PA,"CRESCENT BEER DISTRIBUTOR, PA","=""03792""",WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,177,1.65,107.272727
PA,"CRESCENT BEER DISTRIBUTOR, PA","=""03792""",WW PERNICIOUS 8 % 1/6 BARREL SV,1016970,16,0,960
PA,"RESORT BEVERAGE CO INC, PA",43720,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,24,0.5,48
PA,"RESORT BEVERAGE CO INC, PA",43720,WW COAST LOVE 6 % 24/16 AL CAN 6/4 TRAY,10KS6Z4,20,0.016667,1200
PA,"RESORT BEVERAGE CO INC, PA",43720,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,19,0.683333,27.804878
PA,"RESORT BEVERAGE CO INC, PA",43720,WW APP SESSION 5 % 1/2 BARREL SV,10EM940,17,-0.033333,-510
PA,"RESORT BEVERAGE CO INC, PA",43720,WW LIEUT DANK 7 % 1/2 BARREL SV,1059940,13,0.016667,780
PA,"RESORT BEVERAGE CO INC, PA",43720,WW PERNICIOUS 8 % 1/2 BARREL SV,1016940,13,0.033333,390
PA,"RESORT BEVERAGE CO INC, PA",43720,WW PERNICIOUS 8 % 1/6 BARREL SV,1016970,8,0,480
PA,"RESORT BEVERAGE CO INC, PA",43720,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY XBR,10JW46W,7,0.016667,420
PA,"RESORT BEVERAGE CO INC, PA",43720,WW COAST LOVE 6 % 1/2 BARREL SV,10KS940,6,0,360
PA,"RESORT BEVERAGE CO INC, PA",43720,WW WATERMELON B 5 % 1/6 BARREL SV,10JU970,5,0.016667,300
PA,"RESORT BEVERAGE CO INC, PA",43720,WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,5,0.4,12.5
PA,"RESORT BEVERAGE CO INC, PA",43720,WW WATERMELON B 5 % 1/2 BARREL SV,10JU940,3,0,180
PA,"RESORT BEVERAGE CO INC, PA",43720,WW APP SESSION 5 % 1/6 BARREL SV,10EM970,1,0,60
PA,"RESORT BEVERAGE CO INC, PA",43720,WW COAST LOVE 6 % 1/6 BARREL SV,10KS970,1,0,60
PA,"RESORT BEVERAGE CO INC, PA",43720,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,0,0.133333,0
PA,"RESORT BEVERAGE CO INC, PA",43720,WW PERNICIOUS 8 % 24/12 NRLN 6/4 EM,101664S,0,0.066667,0
PA,"BREWERY PRODUCTS CO, PA",13797,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,29,0.5,58
PA,"BREWERY PRODUCTS CO, PA",13797,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY XBR,10JW46W,23,0.216667,106.153846
PA,"BREWERY PRODUCTS CO, PA",13797,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY,10JW4Z6,16,0.016667,960
PA,"BREWERY PRODUCTS CO, PA",13797,WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,12,0.183333,65.454545
PA,"BREWERY PRODUCTS CO, PA",13797,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,10,0.15,66.666667
PA,"BREWERY PRODUCTS CO, PA",13797,WW BURST SERIES 5 % 1/6 BARREL SV,10JW97X,6,0,360
PA,"BREWERY PRODUCTS CO, PA",13797,WW FREAK OF NAT 9% 24/12 AL CAN 4/6 TRAY,105I4Z6,6,0.133333,45
PA,"BREWERY PRODUCTS CO, PA",13797,WW PERNICIOUS 8 % 1/6 BARREL SV,1016970,6,0,360
PA,"BREWERY PRODUCTS CO, PA",13797,WW LIEUT DANK 7 % 1/6 BARREL SV,1059970,6,-0.033333,-180
PA,"BREWERY PRODUCTS CO, PA",13797,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,0,2.933333,0
PA,"BREWERY PRODUCTS CO, PA",13797,WW FREAK OF NAT 9% 24/12 NRLN 6/4 EM,105I64S,0,0.05,0
PA,"FURRER BEVERAGE CO, PA",93703,WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,16,0,960
PA,"FURRER BEVERAGE CO, PA",93703,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,16,0.066667,240
PA,"FURRER BEVERAGE CO, PA",93703,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,11,0.083333,132
PA,"FURRER BEVERAGE CO, PA",93703,WW PERNICIOUS 8 % 1/6 BARREL SV,1016970,9,0.033333,270
PA,"FURRER BEVERAGE CO, PA",93703,WW PERNICIOUS 8 % 1/2 BARREL SV,1016940,6,0,360
PA,"FURRER BEVERAGE CO, PA",93703,WW APP SESSION 5 % 1/6 BARREL SV,10EM970,6,0,360
PA,"FURRER BEVERAGE CO, PA",93703,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY,10JW4Z6,5,0.016667,300
PA,"FURRER BEVERAGE CO, PA",93703,WW COAST LOVE 6 % 24/16 AL CAN 6/4 TRAY,10KS6Z4,3,0.033333,90
PA,"FURRER BEVERAGE CO, PA",93703,WW COAST LOVE 6 % 1/6 BARREL SV,10KS970,2,0.033333,60
PA,"FURRER BEVERAGE CO, PA",93703,WW WATERMELON B 5 % 24/12 AL CAN 4/6 TRAY,10JU4Z6,2,0.016667,120
PA,"FURRER BEVERAGE CO, PA",93703,WW APP SESSION 5 % 1/2 BARREL SV,10EM940,1,0,60
PA,"FURRER BEVERAGE CO, PA",93703,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,1,1.316667,0.759494
PA,"WILSBACH DISTRIBUTORS INC, PA",13733,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,65,2.233333,29.104478
PA,"WILSBACH DISTRIBUTORS INC, PA",13733,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,12,0.45,26.666667
PA,"WILSBACH DISTRIBUTORS INC, PA",13733,WW PERNICIOUS 8 % 1/6 BARREL SV,1016970,1,-0.016667,-60
PA,"WILSBACH DISTRIBUTORS INC, PA",13733,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY XBR,10JW46W,0,0.466667,0
PA,"WILSBACH DISTRIBUTORS INC, PA",13733,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,0,0.466667,0
PA,"WILSBACH DISTRIBUTORS INC, PA",13733,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY,10JW4Z6,0,0.066667,0
PA,"LINGLE DISTRIBUTING  INC, PA",13755,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,20,0.416667,48
PA,"LINGLE DISTRIBUTING  INC, PA",13755,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,17,0.066667,255
PA,"LINGLE DISTRIBUTING  INC, PA",13755,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY XBR,10JW46W,13,0.016667,780
PA,"LINGLE DISTRIBUTING  INC, PA",13755,WW FREAK OF NAT 9% 24/12 AL CAN 4/6 TRAY,105I4Z6,12,0.033333,360
PA,"LINGLE DISTRIBUTING  INC, PA",13755,WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,0,0.233333,0
PA,"NORTHEAST EAGLE DISTRIBUTORS, PA",53736,WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,15,0.083333,180
PA,"NORTHEAST EAGLE DISTRIBUTORS, PA",53736,WW COAST LOVE 6 % 1/6 BARREL SV,10KS970,12,-0.033333,-360
PA,"NORTHEAST EAGLE DISTRIBUTORS, PA",53736,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,11,0.183333,60
PA,"NORTHEAST EAGLE DISTRIBUTORS, PA",53736,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY,10JW4Z6,7,0.1,70
PA,"NORTHEAST EAGLE DISTRIBUTORS, PA",53736,WW PERNICIOUS 8 % 1/6 BARREL SV,1016970,4,0,240
PA,"NORTHEAST EAGLE DISTRIBUTORS, PA",53736,WW COAST LOVE 6 % 1/2 BARREL SV,10KS940,4,-0.016667,-240
PA,"NORTHEAST EAGLE DISTRIBUTORS, PA",53736,WW BURST SERIES 5 % 1/6 BARREL SV,10JW970,2,0,120
PA,"NORTHEAST EAGLE DISTRIBUTORS, PA",53736,WW BURST SERIES 5 % 1/2 BARREL SV,10JW940,2,0,120
PA,"NORTHEAST EAGLE DISTRIBUTORS, PA",53736,WW FREAK OF NAT 9% 24/12 NRLN 6/4 EM,105I64S,1,0,60
PA,"NORTHEAST EAGLE DISTRIBUTORS, PA",53736,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,0,0.583333,0
PA,"NORTHEAST EAGLE DISTRIBUTORS, PA",53736,WW PERNICIOUS 8 % 1/2 BARREL SV,1016940,-1,-0.05,20
PA,"W R HICKEY BEER DISTR INC, PA",93752,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,46,1.466667,31.363636
PA,"W R HICKEY BEER DISTR INC, PA",93752,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,-1,0.5,-2
PA,"VON S UNITED BEVERAGE INC, PA",33742,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,10,1.3,7.692308
PA,"VON S UNITED BEVERAGE INC, PA",33742,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY XBR,10JW46W,5,0.15,33.333333
PA,"VON S UNITED BEVERAGE INC, PA",33742,WW BURST SERIES 5 % 1/6 BARREL SV,10JW97X,3,0,180
PA,"VON S UNITED BEVERAGE INC, PA",33742,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,3,0.183333,16.363636
PA,"VON S UNITED BEVERAGE INC, PA",33742,WW PERNICIOUS 8 % 1/6 BARREL SV,1016970,2,0.116667,17.142857
PA,"VON S UNITED BEVERAGE INC, PA",33742,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,0,0.133333,0
PA,"DEBLASIO BEVERAGE CO INC, PA",33710,WW FREAK OF NAT 9% 24/12 AL CAN 4/6 TRAY,105I4Z6,20,0.716667,27.906977
PA,"DEBLASIO BEVERAGE CO INC, PA",33710,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,0,2.1,0
PA,"EDWIN H KLECKNER INC, PA",43782,WW PERNICIOUS 8 % 1/6 BARREL SV,1016970,3,0.016667,180
PA,"EDWIN H KLECKNER INC, PA",43782,WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,3,0.066667,45
PA,"EDWIN H KLECKNER INC, PA",43782,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY,10JW4Z6,2,0.05,40
PA,"EDWIN H KLECKNER INC, PA",43782,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,2,0.8,2.5
PA,"EDWIN H KLECKNER INC, PA",43782,WW LIEUT DANK 7 % 1/6 BARREL SV,1059970,1,-0.016667,-60
PA,"EDWIN H KLECKNER INC, PA",43782,WW COAST LOVE 6 % 24/16 AL CAN 6/4 TRAY,10KS6Z4,1,0.05,20
PA,"EDWIN H KLECKNER INC, PA",43782,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,1,0.2,5
PA,"EDWIN H KLECKNER INC, PA",43782,WW COAST LOVE 6 % 1/6 BARREL SV,10KS970,1,-0.016667,-60
PA,"EDWIN H KLECKNER INC, PA",43782,WW WATERMELON B 5 % 24/12 AL CAN 4/6 TRAY,10JU4Z6,1,0.066667,15
PA,"ERIE BEER CO INC, PA","=""03722""",WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,2,1.85,1.081081
VA,"VIRGINIA EAGLE DIST CO LLC, VA",64502,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,159,7.183333,22.134571
VA,"VIRGINIA EAGLE DIST CO LLC, VA",64502,WW LIEUT DANK 7 % 24/12 AL CAN 2/12,10591Z2,51,0.3,170
VA,"VIRGINIA EAGLE DIST CO LLC, VA",64502,WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,49,0.966667,50.689655
VA,"VIRGINIA EAGLE DIST CO LLC, VA",64502,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY XBR,10JW46W,42,0.933333,45
VA,"VIRGINIA EAGLE DIST CO LLC, VA",64502,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,5,1.583333,3.157895
VA,"VIRGINIA EAGLE DIST CO LLC, VA",64502,WW PERNICIOUS 8 % 1/6 BARREL SV,1016970,1,0.066667,15
VA,"VIRGINIA EAGLE DIST CO LLC, VA",64502,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,0,1.183333,0
VA,"VIRGINIA EAGLE DIST CO LLC, VA",64502,WW APP SESSION 5 % 24/12 AL CAN 2/12,10EM1Z2,0,0.483333,0
VA,"P A SHORT DISTRIBUTING CO, VA",94572,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,124,5.316667,23.322884
VA,"P A SHORT DISTRIBUTING CO, VA",94572,WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,35,2.583333,13.548387
VA,"P A SHORT DISTRIBUTING CO, VA",94572,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,11,0.2,55
VA,"P A SHORT DISTRIBUTING CO, VA",94572,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,6,0.833333,7.2
VA,"P A SHORT DISTRIBUTING CO, VA",94572,WW PERNICIOUS 8 % 1/2 BARREL SV,1016940,5,0.083333,60
VA,"P A SHORT DISTRIBUTING CO, VA",94572,WW PERNICIOUS 8 % 1/6 BARREL SV,1016970,5,0.066667,75
VA,"P A SHORT DISTRIBUTING CO, VA",94572,WW COAST LOVE 6 % 1/6 BARREL SV,10KS970,4,0,240
VA,"P A SHORT DISTRIBUTING CO, VA",94572,WW WATERMELON B 5 % 1/2 BARREL SV,10JU940,1,0,60
VA,"P A SHORT DISTRIBUTING CO, VA",94572,WW BURST SERIES 5 % 1/2 BARREL SV,10JW940,1,0,60
VA,"P A SHORT DISTRIBUTING CO, VA",94572,WW APP SESSION 5 % 1/6 BARREL SV,10EM970,1,0.016667,60
VA,"P A SHORT DISTRIBUTING CO, VA",94572,WW WATERMELON B 5 % 24/12 AL CAN 4/6 TRAY,10JU4Z6,1,0.683333,1.463415
VA,"P A SHORT DISTRIBUTING CO, VA",94572,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY,10JW4Z6,0,0.533333,0
VA,"P A SHORT DISTRIBUTING CO, VA",94572,WW APP SESSION 5 % 1/2 BARREL SV,10EM940,0,0.05,0
VA,"HOFFMAN BEVERAGE CO, VA",74562,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,111,2.683333,41.36646
VA,"HOFFMAN BEVERAGE CO, VA",74562,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,33,1.75,18.857143
VA,"HOFFMAN BEVERAGE CO, VA",74562,WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,21,0.466667,45
VA,"HOFFMAN BEVERAGE CO, VA",74562,WW PERNICIOUS 8 % 1/6 BARREL SV,1016970,3,0,180
VA,"HOFFMAN BEVERAGE CO, VA",74562,WW PERNICIOUS 8 % 1/2 BARREL SV,1016940,2,-0.016667,-120
VA,"HOFFMAN BEVERAGE CO, VA",74562,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY XBR,10JW46W,0,0.666667,0
VA,"HOFFMAN BEVERAGE CO, VA",74562,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,0,1.333333,0
VA,"VIRGINIA EAGLE DIST CO LLC, VA",64524,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,73,5.25,13.904762
VA,"VIRGINIA EAGLE DIST CO LLC, VA",64524,WW LIEUT DANK 7 % 24/12 AL CAN 2/12,10591Z2,31,1.466667,21.136364
VA,"VIRGINIA EAGLE DIST CO LLC, VA",64524,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,20,2.45,8.163265
VA,"VIRGINIA EAGLE DIST CO LLC, VA",64524,WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,19,0.416667,45.6
VA,"VIRGINIA EAGLE DIST CO LLC, VA",64524,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,12,1.483333,8.089888
VA,"VIRGINIA EAGLE DIST CO LLC, VA",64524,WW FREAK OF NAT 9% 1/2 BARREL SV,105I940,2,0,120
VA,"VIRGINIA EAGLE DIST CO LLC, VA",64524,WW APP SESSION 5 % 24/12 AL CAN 2/12,10EM1Z2,0,0.383333,0
VA,"VIRGINIA EAGLE DIST CO LLC, VA",64524,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY XBR,10JW46W,0,1.6,0
VA,"VIRGINIA EAGLE DIST CO LLC, VA",64524,WW PERNICIOUS 8 % 1/2 BARREL SV,1016940,0,0.116667,0
VA,"VIRGINIA EAGLE DIST CO LLC, VA",64524,WW PERNICIOUS 8 % 1/6 BARREL SV,1016970,0,0.166667,0
VA,"VIRGINIA EAGLE DIST CO LLC, VA",84512,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,44,0.633333,69.473684
VA,"VIRGINIA EAGLE DIST CO LLC, VA",84512,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,32,2.35,13.617021
VA,"VIRGINIA EAGLE DIST CO LLC, VA",84512,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,21,0.733333,28.636364
VA,"VIRGINIA EAGLE DIST CO LLC, VA",84512,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY XBR,10JW46W,16,0.316667,50.526316
VA,"VIRGINIA EAGLE DIST CO LLC, VA",84512,WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,15,0.633333,23.684211
VA,"VIRGINIA EAGLE DIST CO LLC, VA",84512,WW LIEUT DANK 7 % 24/12 AL CAN 2/12,10591Z2,8,0.2,40
VA,"VIRGINIA EAGLE DIST CO LLC, VA",84512,WW PERNICIOUS 8 % 1/6 BARREL SV,1016970,0,0.066667,0
VA,"VIRGINIA EAGLE DIST CO LLC, VA",94577,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,29,2.033333,14.262295
VA,"VIRGINIA EAGLE DIST CO LLC, VA",94577,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,28,0.233333,120
VA,"VIRGINIA EAGLE DIST CO LLC, VA",94577,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,15,0.4,37.5
VA,"VIRGINIA EAGLE DIST CO LLC, VA",94577,WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,14,0.533333,26.25
VA,"VIRGINIA EAGLE DIST CO LLC, VA",94577,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY XBR,10JW46W,11,0.283333,38.823529
VA,"VIRGINIA EAGLE DIST CO LLC, VA",94577,WW PERNICIOUS 8 % 1/6 BARREL SV,1016970,0,0.05,0
VA,"VIRGINIA EAGLE DIST CO LLC, VA",64597,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,33,0.4,82.5
VA,"VIRGINIA EAGLE DIST CO LLC, VA",64597,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,26,0.416667,62.4
VA,"VIRGINIA EAGLE DIST CO LLC, VA",64597,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,12,2.766667,4.337349
VA,"VIRGINIA EAGLE DIST CO LLC, VA",64597,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY XBR,10JW46W,12,0.416667,28.8
VA,"VIRGINIA EAGLE DIST CO LLC, VA",64597,WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,5,0.333333,15
VA,"VIRGINIA EAGLE DIST CO LLC, VA",64597,WW LIEUT DANK 7 % 24/12 AL CAN 2/12,10591Z2,1,0.25,4
VA,"VIRGINIA EAGLE DIST CO LLC, VA",64597,WW PERNICIOUS 8 % 1/6 BARREL SV,1016970,0,0.05,0
VA,"VIRGINIA EAGLE DIST CO LLC, VA",64597,WW APP SESSION 5 % 24/12 AL CAN 2/12,10EM1Z2,0,0.266667,0
VA,"VIRGINIA BEVERAGE COMPANY LLC, VA",74505,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,44,1.616667,27.216495
VA,"VIRGINIA BEVERAGE COMPANY LLC, VA",74505,WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,19,0,1140
VA,"VIRGINIA BEVERAGE COMPANY LLC, VA",74505,WW LIEUT DANK 7 % 1/6 BARREL SV,1059970,2,0.05,40
VA,"VIRGINIA BEVERAGE COMPANY LLC, VA",74505,WW PERNICIOUS 8 % 1/6 BARREL SV,1016970,1,0.2,5
VA,"VIRGINIA BEVERAGE COMPANY LLC, VA",74505,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,0,0.166667,0
VA,"VIRGINIA BEVERAGE COMPANY LLC, VA",74505,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY XBR,10JW46W,-1,0.4,-2.5
VA,"M PRICE DISTRIBUTING CO, VA",74563,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,41,0.866667,47.307692
VA,"M PRICE DISTRIBUTING CO, VA",74563,WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,10,0.1,100
VA,"M PRICE DISTRIBUTING CO, VA",74563,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,6,0.583333,10.285714
VA,"M PRICE DISTRIBUTING CO, VA",74563,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,4,0.216667,18.461538
VA,"M PRICE DISTRIBUTING CO, VA",74563,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY XBR,10JW46W,1,0.433333,2.307692
VA,"M PRICE DISTRIBUTING CO, VA",74563,WW APP SESSION 5 % 24/12 AL CAN 2/12,10EM1Z2,1,0.116667,8.571429
VA,"M PRICE DISTRIBUTING CO, VA",74563,WW LIEUT DANK 7 % 24/12 AL CAN 2/12,10591Z2,0,0.133333,0
