Wholesaler States,Wholesalers,Wholesaler ID,PDCNs,PDCN Code,Current On Hand in Units,Daily Rate of Sales,Days on Hand
TN,"CENTRAL DISTRIBUTORS INC, TN",54139,WW COAST LOVE 6 % 24/16 AL CAN 6/4 TRAY,10KS6Z4,5,0,300
TN,"CENTRAL DISTRIBUTORS INC, TN",54139,WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,3,0.333333,9
TN,"CENTRAL DISTRIBUTORS INC, TN",54139,WW SMASHVILLE 6 % 1/6 BARREL SV,108G970,0,0.2,0
TN,"TRISTAR BEVERAGE LLC, TN","=""04109""",WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY,10JW4Z6,24,0.083333,288
TN,"TRISTAR BEVERAGE LLC, TN","=""04109""",WW PERNICIOUS 8 % 24/16 AL CAN,101616S,17,0,1020
TN,"TRISTAR BEVERAGE LLC, TN","=""04109""",WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,5,0.166667,30
TN,"TRISTAR BEVERAGE LLC, TN","=""04109""",WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,2,0.466667,4.285714
TN,"TRISTAR BEVERAGE LLC, TN","=""04109""",WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,0,0.166667,0
TN,"TRISTAR BEVERAGE LLC, TN","=""04109""",WW SMASHVILLE 6 % 24/12 AL CAN 4/6 TRAY,108G4S6,0,0.633333,0
TN,"TRISTAR BEVERAGE LLC, TN","=""04109""",WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,0,1.516667,0
TN,"L & H DISTRIBUTING CO INC, TN","=""04193""",WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,20,0.6,33.333333
TN,"L & H DISTRIBUTING CO INC, TN","=""04193""",WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY XBR,10JW46W,7,0,420
TN,"L & H DISTRIBUTING CO INC, TN","=""04193""",WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,5,0.85,5.882353
TN,"L & H DISTRIBUTING CO INC, TN","=""04193""",WW PERNICIOUS 8 % 24/16 AL CAN,101616S,5,0.033333,150
TN,"L & H DISTRIBUTING CO INC, TN","=""04193""",WW SMASHVILLE 6 % 24/16 AL CAN,108G16S,4,0.033333,120
TN,"L & H DISTRIBUTING CO INC, TN","=""04193""",WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,2,0.2,10
TN,"L & H DISTRIBUTING CO INC, TN","=""04193""",WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,0,0.333333,0
TN,"TRISTAR BEVERAGE LLC, TN","=""04110""",WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,12,0.033333,360
TN,"TRISTAR BEVERAGE LLC, TN","=""04110""",WW SMASHVILLE 6 % 24/12 AL CAN 4/6 TRAY,108G4S6,11,0.05,220
TN,"TRISTAR BEVERAGE LLC, TN","=""04110""",WW BURST SERIES 5 % 1/6 BARREL SV,10JW970,3,0.016667,180
TN,"TRISTAR BEVERAGE LLC, TN","=""04110""",WW WATERMELON B 5 % 1/6 BARREL SV,10JU970,3,0,180
TN,"TRISTAR BEVERAGE LLC, TN","=""04110""",WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,0,0.166667,0
TN,"TRISTAR BEVERAGE LLC, TN","=""04110""",WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY,10JW4Z6,0,0.116667,0
TN,"TRISTAR BEVERAGE LLC, TN","=""04110""",WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,0,1.066667,0
TN,"TRISTAR BEVERAGE LLC, TN","=""04110""",WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,0,0.45,0
TN,"VOLUNTEER DISTRIBUTING CO INC, TN",54149,WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,17,0.15,113.333333
TN,"VOLUNTEER DISTRIBUTING CO INC, TN",54149,WW PERNICIOUS 8 % 1/6 BARREL SV,1016970,7,0.05,140
TN,"VOLUNTEER DISTRIBUTING CO INC, TN",54149,WW SMASHVILLE 6 % 24/16 AL CAN,108G16S,2,0.016667,120
TN,"VOLUNTEER DISTRIBUTING CO INC, TN",54149,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,1,0.116667,8.571429
TN,"VOLUNTEER DISTRIBUTING CO INC, TN",54149,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,0,0.183333,0
TN,"TARVER DISTRIBUTING CO INC, TN",64115,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,7,0.366667,19.090909
TN,"TARVER DISTRIBUTING CO INC, TN",64115,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,7,0.383333,18.26087
TN,"TARVER DISTRIBUTING CO INC, TN",64115,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,7,0.166667,42
TN,"TARVER DISTRIBUTING CO INC, TN",64115,WW BURST SERIES 5 % 1/6 BARREL SV,10JW970,2,0.016667,120
TN,"TARVER DISTRIBUTING CO INC, TN",64115,WW PERNICIOUS 8 % 1/6 BARREL SV,1016970,1,0.016667,60
TN,"TARVER DISTRIBUTING CO INC, TN",64115,WW SMASHVILLE 6 % 24/16 AL CAN,108G16S,0,0.05,0
TN,"TARVER DISTRIBUTING CO INC, TN",64115,WW PERNICIOUS 8 % 24/16 AL CAN,101616S,0,0.3,0
TN,"CARDIN DISTRIBUTING CO INC, TN","=""04173""",WW PERNICIOUS 8 % 24/16 AL CAN,101616S,13,0.133333,97.5
TN,"CARDIN DISTRIBUTING CO INC, TN","=""04173""",WW PERNICIOUS 8 % 1/6 BARREL SV,1016970,6,0,360
TN,"CARDIN DISTRIBUTING CO INC, TN","=""04173""",WW APPALACHIA 8 % 24/12 AL CAN 4/6 TRAY,101K4Z6,2,0,120
TN,"CARDIN DISTRIBUTING CO INC, TN","=""04173""",WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,0,0.266667,0
TN,"CARDIN DISTRIBUTING CO INC, TN","=""04173""",WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,-1,0,-60
TN,"CLARK DISTRIBUTING CO INC, TN",54121,WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,5,0.133333,37.5
TN,"CLARK DISTRIBUTING CO INC, TN",54121,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,3,0,180
TN,"CLARK DISTRIBUTING CO INC, TN",54121,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,2,0,120
VA,"VIRGINIA EAGLE DIST CO LLC, VA",64502,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,195,7.25,26.896552
VA,"VIRGINIA EAGLE DIST CO LLC, VA",64502,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY XBR,10JW46W,71,0.45,157.777778
VA,"VIRGINIA EAGLE DIST CO LLC, VA",64502,WW LIEUT DANK 7 % 24/12 AL CAN 2/12,10591Z2,54,0.25,216
VA,"VIRGINIA EAGLE DIST CO LLC, VA",64502,WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,54,1.1,49.090909
VA,"VIRGINIA EAGLE DIST CO LLC, VA",64502,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,20,1.483333,13.483146
VA,"VIRGINIA EAGLE DIST CO LLC, VA",64502,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,1,1.283333,0.779221
VA,"VIRGINIA EAGLE DIST CO LLC, VA",64502,WW PERNICIOUS 8 % 1/6 BARREL SV,1016970,1,0.066667,15
VA,"VIRGINIA EAGLE DIST CO LLC, VA",64502,WW APP SESSION 5 % 24/12 AL CAN 2/12,10EM1Z2,0,0.766667,0
VA,"VIRGINIA EAGLE DIST CO LLC, VA",64524,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,116,5.033333,23.046358
VA,"VIRGINIA EAGLE DIST CO LLC, VA",64524,WW LIEUT DANK 7 % 24/12 AL CAN 2/12,10591Z2,45,1.233333,36.486486
VA,"VIRGINIA EAGLE DIST CO LLC, VA",64524,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,34,2.45,13.877551
VA,"VIRGINIA EAGLE DIST CO LLC, VA",64524,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,33,1.366667,24.146341
VA,"VIRGINIA EAGLE DIST CO LLC, VA",64524,WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,23,0.416667,55.2
VA,"VIRGINIA EAGLE DIST CO LLC, VA",64524,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY XBR,10JW46W,10,1.616667,6.185567
VA,"VIRGINIA EAGLE DIST CO LLC, VA",64524,WW FREAK OF NAT 9% 1/2 BARREL SV,105I940,2,0,120
VA,"VIRGINIA EAGLE DIST CO LLC, VA",64524,WW APP SESSION 5 % 24/12 AL CAN 2/12,10EM1Z2,0,1.416667,0
VA,"VIRGINIA EAGLE DIST CO LLC, VA",64524,WW PERNICIOUS 8 % 1/6 BARREL SV,1016970,0,0.166667,0
VA,"VIRGINIA EAGLE DIST CO LLC, VA",64524,WW PERNICIOUS 8 % 1/2 BARREL SV,1016940,0,0.116667,0
VA,"HOFFMAN BEVERAGE CO, VA",74562,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,103,2.35,43.829787
VA,"HOFFMAN BEVERAGE CO, VA",74562,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,44,1.7,25.882353
VA,"HOFFMAN BEVERAGE CO, VA",74562,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY XBR,10JW46W,26,0.233333,111.428571
VA,"HOFFMAN BEVERAGE CO, VA",74562,WW PERNICIOUS 8 % 1/6 BARREL SV,1016970,3,0,180
VA,"HOFFMAN BEVERAGE CO, VA",74562,WW PERNICIOUS 8 % 1/2 BARREL SV,1016940,2,-0.016667,-120
VA,"HOFFMAN BEVERAGE CO, VA",74562,WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,0,0.566667,0
VA,"HOFFMAN BEVERAGE CO, VA",74562,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,0,1.466667,0
VA,"VIRGINIA EAGLE DIST CO LLC, VA",64597,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,37,0.4,92.5
VA,"VIRGINIA EAGLE DIST CO LLC, VA",64597,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,37,2.55,14.509804
VA,"VIRGINIA EAGLE DIST CO LLC, VA",64597,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,33,0.366667,90
VA,"VIRGINIA EAGLE DIST CO LLC, VA",64597,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY XBR,10JW46W,23,0.233333,98.571429
VA,"VIRGINIA EAGLE DIST CO LLC, VA",64597,WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,5,0.416667,12
VA,"VIRGINIA EAGLE DIST CO LLC, VA",64597,WW LIEUT DANK 7 % 24/12 AL CAN 2/12,10591Z2,4,0.2,20
VA,"VIRGINIA EAGLE DIST CO LLC, VA",64597,WW APP SESSION 5 % 24/12 AL CAN 2/12,10EM1Z2,0,0.366667,0
VA,"VIRGINIA EAGLE DIST CO LLC, VA",64597,WW PERNICIOUS 8 % 1/6 BARREL SV,1016970,0,0.05,0
VA,"VIRGINIA EAGLE DIST CO LLC, VA",84512,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,52,2.266667,22.941176
VA,"VIRGINIA EAGLE DIST CO LLC, VA",84512,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,27,0.733333,36.818182
VA,"VIRGINIA EAGLE DIST CO LLC, VA",84512,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY XBR,10JW46W,24,0.183333,130.909091
VA,"VIRGINIA EAGLE DIST CO LLC, VA",84512,WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,22,0.533333,41.25
VA,"VIRGINIA EAGLE DIST CO LLC, VA",84512,WW LIEUT DANK 7 % 24/12 AL CAN 2/12,10591Z2,9,0.183333,49.090909
VA,"VIRGINIA EAGLE DIST CO LLC, VA",84512,WW PERNICIOUS 8 % 1/6 BARREL SV,1016970,0,0.066667,0
VA,"VIRGINIA EAGLE DIST CO LLC, VA",84512,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,0,0.633333,0
VA,"VIRGINIA EAGLE DIST CO LLC, VA",94577,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,50,1.9,26.315789
VA,"VIRGINIA EAGLE DIST CO LLC, VA",94577,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY XBR,10JW46W,23,0.083333,276
VA,"VIRGINIA EAGLE DIST CO LLC, VA",94577,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,17,0.416667,40.8
VA,"VIRGINIA EAGLE DIST CO LLC, VA",94577,WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,17,0.533333,31.875
VA,"VIRGINIA EAGLE DIST CO LLC, VA",94577,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,0,0.3,0
VA,"VIRGINIA EAGLE DIST CO LLC, VA",94577,WW PERNICIOUS 8 % 1/6 BARREL SV,1016970,0,0.066667,0
VA,"P A SHORT DISTRIBUTING CO, VA",94572,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,51,4.85,10.515464
VA,"P A SHORT DISTRIBUTING CO, VA",94572,WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,21,2.216667,9.473684
VA,"P A SHORT DISTRIBUTING CO, VA",94572,WW PERNICIOUS 8 % 1/6 BARREL SV,1016970,6,0.05,120
VA,"P A SHORT DISTRIBUTING CO, VA",94572,WW COAST LOVE 6 % 1/6 BARREL SV,10KS970,4,0,240
VA,"P A SHORT DISTRIBUTING CO, VA",94572,WW PERNICIOUS 8 % 1/2 BARREL SV,1016940,4,0.05,80
VA,"P A SHORT DISTRIBUTING CO, VA",94572,WW APP SESSION 5 % 1/2 BARREL SV,10EM940,2,0.016667,120
VA,"P A SHORT DISTRIBUTING CO, VA",94572,WW WATERMELON B 5 % 1/2 BARREL SV,10JU940,1,0,60
VA,"P A SHORT DISTRIBUTING CO, VA",94572,WW BURST SERIES 5 % 1/2 BARREL SV,10JW940,1,0,60
VA,"P A SHORT DISTRIBUTING CO, VA",94572,WW APP SESSION 5 % 1/6 BARREL SV,10EM970,1,0.016667,60
VA,"P A SHORT DISTRIBUTING CO, VA",94572,WW WATERMELON B 5 % 24/12 AL CAN 4/6 TRAY,10JU4Z6,1,0.45,2.222222
VA,"P A SHORT DISTRIBUTING CO, VA",94572,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,1,0.683333,1.463415
VA,"P A SHORT DISTRIBUTING CO, VA",94572,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY,10JW4Z6,0,0.616667,0
VA,"P A SHORT DISTRIBUTING CO, VA",94572,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,0,0.15,0
VA,"VIRGINIA EAGLE DIST CO LLC, VA",94551,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,36,1.483333,24.269663
VA,"VIRGINIA EAGLE DIST CO LLC, VA",94551,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,20,0.416667,48
VA,"VIRGINIA EAGLE DIST CO LLC, VA",94551,WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,11,0.316667,34.736842
VA,"VIRGINIA EAGLE DIST CO LLC, VA",94551,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY XBR,10JW46W,4,0.1,40
VA,"M PRICE DISTRIBUTING CO, VA",74563,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,38,0.866667,43.846154
VA,"M PRICE DISTRIBUTING CO, VA",74563,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY XBR,10JW46W,7,0.333333,21
VA,"M PRICE DISTRIBUTING CO, VA",74563,WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,6,0.133333,45
VA,"M PRICE DISTRIBUTING CO, VA",74563,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,4,0.133333,30
VA,"M PRICE DISTRIBUTING CO, VA",74563,WW APP SESSION 5 % 24/12 AL CAN 2/12,10EM1Z2,2,0.1,20
VA,"M PRICE DISTRIBUTING CO, VA",74563,WW LIEUT DANK 7 % 24/12 AL CAN 2/12,10591Z2,0,0.133333,0
VA,"M PRICE DISTRIBUTING CO, VA",74563,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,0,0.566667,0
VA,"VIRGINIA EAGLE DIST CO LLC, VA",94568,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,36,1.95,18.461538
VA,"VIRGINIA EAGLE DIST CO LLC, VA",94568,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,8,0.483333,16.551724
VA,"VIRGINIA EAGLE DIST CO LLC, VA",94568,WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,6,0.566667,10.588235
VA,"BROWN DISTRIBUTING CO INC, VA",84569,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,10,2.766667,3.614458
VA,"BROWN DISTRIBUTING CO INC, VA",84569,WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,4,1.116667,3.58209
VA,"BROWN DISTRIBUTING CO INC, VA",84569,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY XBR,10JW46W,0,1.6,0
VA,"BROWN DISTRIBUTING CO INC, VA",84569,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,0,0.833333,0
VA,"BROWN DISTRIBUTING CO INC, VA",84569,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,0,2.1,0
VA,"VIRGINIA BEVERAGE COMPANY LLC, VA",74505,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY XBR,10JW46W,9,0.233333,38.571429
VA,"VIRGINIA BEVERAGE COMPANY LLC, VA",74505,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,3,1.4,2.142857
VA,"VIRGINIA BEVERAGE COMPANY LLC, VA",74505,WW PERNICIOUS 8 % 1/6 BARREL SV,1016970,1,0.216667,4.615385
VA,"VIRGINIA BEVERAGE COMPANY LLC, VA",74505,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,0,0.183333,0
VA,"VIRGINIA BEVERAGE COMPANY LLC, VA",74505,WW LIEUT DANK 7 % 1/6 BARREL SV,1059970,0,0.05,0
VA,"DANVILLE DISTRIBUTING COMPANY, VA",94522,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,3,0.783333,3.829787
VA,"DANVILLE DISTRIBUTING COMPANY, VA",94522,WW PERNICIOUS 8 % 1/2 BARREL SV,1016940,3,0.066667,45
VA,"PECHT DISTRIBUTORS INC, VA",84549,WW PERNICIOUS 8 % 1/6 BARREL SV,1016970,0,0.05,0
PA,"BREWERY PRODUCTS CO, PA",13797,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,34,0.433333,78.461538
PA,"BREWERY PRODUCTS CO, PA",13797,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,30,2.416667,12.413793
PA,"BREWERY PRODUCTS CO, PA",13797,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY XBR,10JW46W,26,0.183333,141.818182
PA,"BREWERY PRODUCTS CO, PA",13797,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY,10JW4Z6,16,0.016667,960
PA,"BREWERY PRODUCTS CO, PA",13797,WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,14,0.166667,84
PA,"BREWERY PRODUCTS CO, PA",13797,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,13,0.116667,111.428571
PA,"BREWERY PRODUCTS CO, PA",13797,WW FREAK OF NAT 9% 24/12 AL CAN 4/6 TRAY,105I4Z6,7,0.116667,60
PA,"BREWERY PRODUCTS CO, PA",13797,WW PERNICIOUS 8 % 1/6 BARREL SV,1016970,6,0,360
PA,"BREWERY PRODUCTS CO, PA",13797,WW BURST SERIES 5 % 1/6 BARREL SV,10JW97X,6,0,360
PA,"BREWERY PRODUCTS CO, PA",13797,WW LIEUT DANK 7 % 1/6 BARREL SV,1059970,5,-0.033333,-150
PA,"BREWERY PRODUCTS CO, PA",13797,WW FREAK OF NAT 9% 24/12 NRLN 6/4 EM,105I64S,0,0.05,0
PA,"PENN BEER SALES & SERVICE, PA",23762,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,71,2.466667,28.783784
PA,"PENN BEER SALES & SERVICE, PA",23762,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,54,6.316667,8.548813
PA,"PENN BEER SALES & SERVICE, PA",23762,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY XBR,10JW46W,13,2.933333,4.431818
PA,"PENN BEER SALES & SERVICE, PA",23762,WW BURST SERIES 5 % 1/2 BARREL SV,10JW940,4,0,240
PA,"PENN BEER SALES & SERVICE, PA",23762,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,0,1.666667,0
PA,"PENN BEER SALES & SERVICE, PA",23762,WW PERNICIOUS 8 % 1/2 BARREL SV,1016940,0,0.283333,0
PA,"PENN BEER SALES & SERVICE, PA",23762,WW PERNICIOUS 8 % 1/6 BARREL SV,1016970,0,0.183333,0
PA,"RESORT BEVERAGE CO INC, PA",43720,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,28,0.433333,64.615385
PA,"RESORT BEVERAGE CO INC, PA",43720,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,26,0.566667,45.882353
PA,"RESORT BEVERAGE CO INC, PA",43720,WW COAST LOVE 6 % 24/16 AL CAN 6/4 TRAY,10KS6Z4,21,0,1260
PA,"RESORT BEVERAGE CO INC, PA",43720,WW APP SESSION 5 % 1/2 BARREL SV,10EM940,17,-0.033333,-510
PA,"RESORT BEVERAGE CO INC, PA",43720,WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,9,0.333333,27
PA,"RESORT BEVERAGE CO INC, PA",43720,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY XBR,10JW46W,8,0,480
PA,"RESORT BEVERAGE CO INC, PA",43720,WW COAST LOVE 6 % 1/2 BARREL SV,10KS940,6,0,360
PA,"RESORT BEVERAGE CO INC, PA",43720,WW LIEUT DANK 7 % 1/2 BARREL SV,1059940,6,0,360
PA,"RESORT BEVERAGE CO INC, PA",43720,WW WATERMELON B 5 % 1/6 BARREL SV,10JU970,5,0.016667,300
PA,"RESORT BEVERAGE CO INC, PA",43720,WW WATERMELON B 5 % 1/2 BARREL SV,10JU940,3,0,180
PA,"RESORT BEVERAGE CO INC, PA",43720,WW PERNICIOUS 8 % 1/6 BARREL SV,1016970,2,0,120
PA,"RESORT BEVERAGE CO INC, PA",43720,WW PERNICIOUS 8 % 1/2 BARREL SV,1016940,2,0.016667,120
PA,"RESORT BEVERAGE CO INC, PA",43720,WW APP SESSION 5 % 1/6 BARREL SV,10EM970,1,0,60
PA,"RESORT BEVERAGE CO INC, PA",43720,WW COAST LOVE 6 % 1/6 BARREL SV,10KS970,1,0,60
PA,"RESORT BEVERAGE CO INC, PA",43720,WW PERNICIOUS 8 % 24/12 NRLN 6/4 EM,101664S,0,0.1,0
PA,"RESORT BEVERAGE CO INC, PA",43720,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,0,0.133333,0
PA,"FURRER BEVERAGE CO, PA",93703,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,18,0.05,360
PA,"FURRER BEVERAGE CO, PA",93703,WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,16,0,960
PA,"FURRER BEVERAGE CO, PA",93703,WW LIEUT DANK 7 % 24/12 AL CAN 4/6 TRAY,10594Z6,12,0.2,60
PA,"FURRER BEVERAGE CO, PA",93703,WW PERNICIOUS 8 % 1/6 BARREL SV,1016970,10,0.016667,600
PA,"FURRER BEVERAGE CO, PA",93703,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,7,1.333333,5.25
PA,"FURRER BEVERAGE CO, PA",93703,WW PERNICIOUS 8 % 1/2 BARREL SV,1016940,6,0,360
PA,"FURRER BEVERAGE CO, PA",93703,WW APP SESSION 5 % 1/6 BARREL SV,10EM970,6,0,360
PA,"FURRER BEVERAGE CO, PA",93703,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY,10JW4Z6,5,0.016667,300
PA,"FURRER BEVERAGE CO, PA",93703,WW COAST LOVE 6 % 1/6 BARREL SV,10KS970,4,0,240
PA,"FURRER BEVERAGE CO, PA",93703,WW COAST LOVE 6 % 24/16 AL CAN 6/4 TRAY,10KS6Z4,3,0.05,60
PA,"FURRER BEVERAGE CO, PA",93703,WW WATERMELON B 5 % 24/12 AL CAN 4/6 TRAY,10JU4Z6,2,0.033333,60
PA,"FURRER BEVERAGE CO, PA",93703,WW APP SESSION 5 % 1/2 BARREL SV,10EM940,1,0,60
PA,"W R HICKEY BEER DISTR INC, PA",93752,WW PERNICIOUS 8 % 24/12 AL CAN 4/6 TRAY,10164Z6,58,1.416667,40.941176
PA,"W R HICKEY BEER DISTR INC, PA",93752,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,12,0.483333,24.827586
PA,"NORTHEAST EAGLE DISTRIBUTORS, PA",53736,WW APP SESSION 5 % 24/12 AL CAN 4/6 TRAY,10EM4Z6,16,0.066667,240
PA,"NORTHEAST EAGLE DISTRIBUTORS, PA",53736,WW BURST SERIES 5 % 24/12 AL CAN 4/6 TRAY,10JW4Z6,11,0.033333,330
PA,"NORTHEAST EAGLE DISTRIBUTORS, PA",53736,WW COAST LOVE 6 % 24/12 AL CAN 4/6 TRAY,10KS4W6,11,0.2,55
PA,"NORTHEAST EAGLE DISTRIBUTORS, PA",53736,WW COAST LOVE 6 % 1/6 BARREL SV,10KS970,11,-0.033333,-330
PA,"NORTHEAST EAGLE DISTRIBUTORS, PA",53736,WW APP SESSION 5 % 1/6 BARREL SV,10EM970,7,-0.016667,-420
PA,"NORTHEAST EAGLE DISTRIBUTORS, PA",53736,WW COAST LOVE 6 % 1/2 BARREL SV,10KS940,4,-0.016667,-240
PA,"NORTHEAST EAGLE DISTRIBUTORS, PA",53736,WW PERNICIOUS 8 % 1/6 BARREL SV,1016970,4,0,240
